row,col,cell,cellRiskIndex,infestedFlag,beetleHostBiomass,biomassBeetleKilled,susceptibilityLocal,susceptibilityIndex,beetleDroughtIndex,siDrought,beetleHostShare,siBeetleHost,DominantHostAgeOrMeanHostDBH,SiAgeOrDBH,windthrowBeetleHostBiomass,siWindLocal,siWind,beetlePressureIndex,bpiBase,beetleDamageIndex,beetleGenerationsIndex,relDegreeDays,susceptibilityLsc,beetlePressureLsc,landscapeRiskIndex,infestationShare,DRSiCell,SSSiCell,ADSiCell,WISiCell
0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0019,0.0945,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,1,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0022,0.1314,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,2,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0022,0.1314,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,3,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0022,0.1314,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,4,4,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0022,0.1314,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,5,5,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0022,0.1314,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,6,6,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0022,0.1314,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,7,7,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0025,0.1647,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,8,8,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0025,0.1647,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,9,9,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0025,0.1647,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,10,10,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0025,0.1647,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,11,11,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0025,0.1647,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,12,12,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0025,0.1647,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,13,13,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0025,0.1647,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,14,14,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0027,0.1985,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,15,15,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0027,0.1985,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,16,16,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0027,0.1985,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,17,17,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0027,0.1985,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,18,18,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0027,0.1985,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,19,19,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0031,0.2329,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,20,20,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0031,0.2329,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,21,21,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0031,0.2329,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,22,22,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0031,0.2329,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,23,23,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0031,0.2329,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,24,24,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0031,0.2329,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,25,25,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0031,0.2329,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,26,26,0.0018,False,0.0272,0,0.1789,0.1789,0,0.01,0.0353,0.0914,100,0.9711,0,0,0,0.01,0.01,0,0.0034,0.2679,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,27,27,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0034,0.2679,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,28,28,0.0018,False,0.0272,0,0.1791,0.1791,0,0.01,0.0395,0.0922,100,0.9711,0,0,0,0.01,0.01,0,0.0034,0.2679,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,29,29,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0034,0.2679,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,30,30,0.0018,False,0.0816,0,0.1809,0.1809,0,0.01,0.0801,0.1033,100,0.9711,0,0,0,0.01,0.01,0,0.0034,0.2679,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,31,31,0.0026,False,1.3608,0,0.2599,0.2599,0,0.01,0.415,0.5765,100,0.9711,0,0,0,0.01,0.01,0,0.0044,0.3391,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,32,32,0.0031,False,3.4799,0,0.3083,0.3083,0,0.01,1,0.9887,83.3333,0.8492,0,0,0,0.01,0.01,0,0.0044,0.3391,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,33,33,0.0022,False,1.3104,0,0.2211,0.2211,0,0.01,0.2977,0.3444,100,0.9711,0,0,0,0.01,0.01,0,0.0044,0.3391,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,34,34,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0044,0.3391,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,35,35,0.0027,False,2.268,0,0.2679,0.2679,0,0.01,0.4408,0.6246,100,0.9711,0,0,0,0.01,0.01,0,0.0044,0.3391,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,36,36,0.0028,False,1.9617,0,0.2751,0.2751,0,0.01,0.4654,0.6677,100,0.9711,0,0,0,0.01,0.01,0,0.0044,0.3391,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,37,37,0.0023,False,1.3608,0,0.2296,0.2296,0,0.01,0.3238,0.395,100,0.9711,0,0,0,0.01,0.01,0,0.0044,0.3391,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,38,38,0.0024,False,2.0884,0,0.2386,0.2386,0,0.01,0.351,0.4493,100,0.9711,0,0,0,0.01,0.01,0,0.0054,0.4043,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,39,39,0.0026,False,2.9836,0,0.26,0.26,0,0.01,0.426,0.5974,95,0.9513,0,0,0,0.01,0.01,0,0.0054,0.4043,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,40,40,0.0027,False,2.7,0,0.2641,0.2641,0,0.01,0.4283,0.6018,100,0.9711,0,0,0,0.01,0.01,0,0.0054,0.4043,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,41,41,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.0054,0.4043,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,42,42,0.0022,False,1.816,0,0.2225,0.2225,0,0.01,0.3019,0.3525,100,0.9711,0,0,0,0.01,0.01,0,0.0054,0.4043,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,43,43,0.0025,False,2.27,0,0.2512,0.2512,0,0.01,0.3883,0.5245,100,0.9711,0,0,0,0.01,0.01,0,0.0054,0.4043,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,44,44,0.0026,False,2.9304,0,0.2625,0.2625,0,0.01,0.4234,0.5926,100,0.9711,0,0,0,0.01,0.01,0,0.0067,0.4705,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
0,45,45,0.0028,False,3.256,0,0.2807,0.2807,0,0.01,0.486,0.7012,100,0.9711,0,0,0,0.01,0.01,0,0.0067,0.4705,0.1321,0.01,0.0013,0.0016,0.167,0.167,0.167,0.5
