id,row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,slowGrowthLight,slowGrowthWater,slowGrowthTemp,dbh,height,availableLight,light_rf,leafArea,droughtIndex,moisture_rf,degreeDay_rf,foliageWght,twigWght,boleWght,deadFoliage,deadTwig,deadbole,mortality
12,0,0,0,9.8,271.8,1,2600,grass,170,0.0068,1,8,0,0,8,0,1,1,1,0.0056,0,1,0.026,0.0034,0,0,0.0141,0.0294,0.0072,0
13,0,1,1,34.8,271.8,1,2500,grass,170,0.0061,1,4,0,0,4,0,1,1,1,0.0047,0,1,0.0601,0.0031,0,0,0.0134,0.1446,0,0
14,0,2,2,59.8,271.8,1,2500,grass,170,0.0062,1,4,0,0,4,0,1,1,1,0.0048,0,1,0.0601,0.0031,0,0,0.0137,0,0,0
15,0,3,3,84.8,271.8,1,2500,grass,170,0.0062,1,4,0,0,4,0,1,1,1,0.0048,0,1,0.0601,0.0031,0,0,0.0137,0,0,0
16,0,4,4,109.8,271.8,1,2500,grass,170,0.0062,1,4,0,0,4,0,1,1,1,0.0048,0,1,0.0601,0.0031,0,0,0.0137,0,0,0
17,0,5,5,134.8,271.8,1,2500,grass,170,0.0057,1,4,0,0,4,0,1,0.98,0.9814,0.0446,0,1,0.0601,0.0029,0,0,0.0737,1.4207,0,0
16062,0,5,5,134.8,271.8,1,2500,alnuviri,15,0.0101,3,8,0,0,8,6.3347,3.6171,0.9934,0.995,0.0446,0,1,0,0.0005,0.0096,0,0.0737,1.4207,0,309
18,0,6,6,159.8,271.8,1,2500,grass,170,0.0059,1,4,0,0,4,0,1,0.9669,0.944,0.0717,0,1,0.0601,0.003,0,0,0.1057,1.5885,0,0
16272,0,6,6,159.8,271.8,1,2500,alnuviri,14,0.0101,5,8,0,0,8,6.3347,3.6171,0.989,0.9856,0.0717,0,1,0,0.0005,0.0096,0,0.1057,1.5885,0,307
19,0,7,7,184.8,271.8,1,2400,grass,170,0.0091,1,0,0,0,0,0,1,0.4898,0.3438,1.4368,0,1,0.1164,0.0046,0,0,0.3849,3.1763,0,0
16419,0,7,7,184.8,271.8,1,2400,alnuviri,13,0.0102,22,4,0,0,4,6.3492,3.6188,0.8986,0.9084,1.4368,0,1,0.0273,0.0005,0.0097,0,0.3849,3.1763,0,288
16804,0,7,7,184.8,271.8,1,2400,alnuviri,8,0.0102,26,4,0,0,4,6.3492,3.6188,0.8986,0.9084,1.4368,0,1,0.0273,0.0005,0.0097,0,0.3849,3.1763,0,121
17331,0,7,7,184.8,271.8,1,2400,alnuviri,4,0.0101,58,4,0,0,4,6.3321,3.6168,0.636,0.6094,1.4368,0,1,0.0273,0.0005,0.0096,0,0.3849,3.1763,0,65
20,0,8,8,209.8,271.8,1,2400,grass,170,0.0085,1,0,0,0,0,0,1,0.563,0.4746,1.1575,0,1,0.1164,0.0043,0,0,0.4058,3.5683,0.0024,0
16806,0,8,8,209.8,271.8,1,2400,pinucemb,8,0.0101,6,8,0,0,8,7.6296,6.7762,0.5873,0.7053,1.1575,0,1,0,0.0025,0.0076,0,0.4058,3.5683,0.0024,65
14915,0,8,8,209.8,271.8,1,2400,alnuviri,24,0.0101,6,4,0,0,4,6.3292,3.6164,0.616,0.6478,1.1575,0,1,0.0273,0.0005,0.0096,0,0.4058,3.5683,0.0024,295
16063,0,8,8,209.8,271.8,1,2400,alnuviri,15,0.0102,11,4,0,0,4,6.3492,3.6188,0.9438,0.9592,1.1575,0,1,0.0273,0.0005,0.0097,0,0.4058,3.5683,0.0024,181
16805,0,8,8,209.8,271.8,1,2400,alnuviri,8,0.0102,15,4,0,0,4,6.3492,3.6188,0.9438,0.9592,1.1575,0,1,0.0273,0.0005,0.0097,0,0.4058,3.5683,0.0024,81
17332,0,8,8,209.8,271.8,1,2400,alnuviri,4,0.0101,44,4,0,0,4,6.3321,3.6168,0.7611,0.8021,1.1575,0,1,0.0273,0.0005,0.0096,0,0.4058,3.5683,0.0024,54
21,0,9,9,234.8,271.8,1,2400,grass,170,0.0083,1,0,0,0,0,0,1,0.4898,0.3797,1.4353,0,1,0.1164,0.0041,0,0,0.3993,3.4685,0,0
15422,0,9,9,234.8,271.8,1,2400,alnuviri,22,0.0102,17,4,0,0,4,6.3492,3.6188,0.8986,0.9181,1.4353,0,1,0.0273,0.0005,0.0097,0,0.3993,3.4685,0,281
15713,0,9,9,234.8,271.8,1,2400,alnuviri,18,0.0101,10,4,0,0,4,6.3292,3.6164,0.5124,0.5194,1.4353,0,1,0.0273,0.0005,0.0096,0,0.3993,3.4685,0,92
16807,0,9,9,234.8,271.8,1,2400,alnuviri,8,0.0102,31,4,0,0,4,6.3492,3.6188,0.8986,0.9181,1.4353,0,1,0.0273,0.0005,0.0097,0,0.3993,3.4685,0,111
17333,0,9,9,234.8,271.8,1,2400,alnuviri,4,0.0101,48,4,0,0,4,6.3321,3.6168,0.6503,0.6744,1.4353,0,1,0.0273,0.0005,0.0096,0,0.3993,3.4685,0,64
22,0,10,10,259.8,271.8,1,2400,grass,170,0.0085,1,0,0,0,0,0,1,0.4901,0.355,1.4345,0,1,0.1164,0.0042,0,0,0.3995,3.9301,0,0
14916,0,10,10,259.8,271.8,1,2400,alnuviri,24,0.0101,6,4,0,0,4,6.3292,3.6164,0.5081,0.4963,1.4345,0,1,0.0273,0.0005,0.0096,0,0.3995,3.9301,0,277
15714,0,10,10,259.8,271.8,1,2400,alnuviri,18,0.0101,2,4,0,0,4,6.3292,3.6164,0.5081,0.4963,1.4345,0,1,0.0273,0.0005,0.0096,0,0.3995,3.9301,0,169
16488,0,10,10,259.8,271.8,1,2400,alnuviri,12,0.0101,16,4,0,0,4,6.3321,3.6168,0.7152,0.7189,1.4345,0,1,0.0273,0.0005,0.0096,0,0.3995,3.9301,0,117
16808,0,10,10,259.8,271.8,1,2400,alnuviri,8,0.0102,26,4,0,0,4,6.3492,3.6188,0.9438,0.9628,1.4345,0,1,0.0273,0.0005,0.0097,0,0.3995,3.9301,0,86
17334,0,10,10,259.8,271.8,1,2400,alnuviri,4,0.0101,56,4,0,0,4,6.3321,3.6168,0.7152,0.7189,1.4345,0,1,0.0273,0.0005,0.0096,0,0.3995,3.9301,0,75
23,0,11,11,284.8,271.8,1,2400,grass,170,0.008,1,0,0,0,0,0,1,0.49,0.3691,1.434,0,1,0.1164,0.004,0,0,0.4411,3.9155,0,0
14917,0,11,11,284.8,271.8,1,2400,alnuviri,24,0.0101,7,4,0,0,4,6.3292,3.6164,0.5386,0.5345,1.434,0,1,0.0273,0.0005,0.0096,0,0.4411,3.9155,0,282
15715,0,11,11,284.8,271.8,1,2400,alnuviri,18,0.0101,14,4,0,0,4,6.3292,3.6164,0.5386,0.5345,1.434,0,1,0.0273,0.0005,0.0096,0,0.4411,3.9155,0,162
16273,0,11,11,284.8,271.8,1,2400,alnuviri,14,0.0102,9,4,0,0,4,6.3492,3.6188,0.923,0.9387,1.434,0,1,0.0273,0.0005,0.0097,0,0.4411,3.9155,0,96
16809,0,11,11,284.8,271.8,1,2400,alnuviri,8,0.0102,27,4,0,0,4,6.3492,3.6188,0.923,0.9387,1.434,0,1,0.0273,0.0005,0.0097,0,0.4411,3.9155,0,87
17335,0,11,11,284.8,271.8,1,2400,alnuviri,4,0.0101,49,4,0,0,4,6.3321,3.6168,0.7036,0.7282,1.434,0,1,0.0273,0.0005,0.0096,0,0.4411,3.9155,0,79
24,0,12,12,309.8,271.8,1,2400,grass,170,0.0083,1,0,0,0,0,0,1,0.4737,0.3654,1.5025,0,1,0.1164,0.0042,0,0,0.4375,3.6521,0,0
15520,0,12,12,309.8,271.8,1,2400,alnuviri,21,0.0101,15,4,0,0,4,6.3292,3.6164,0.5068,0.5128,1.5025,0,1,0.0273,0.0005,0.0096,0,0.4375,3.6521,0,295
16064,0,12,12,309.8,271.8,1,2400,alnuviri,15,0.0102,20,4,0,0,4,6.3492,3.6188,0.9026,0.9278,1.5025,0,1,0.0273,0.0005,0.0097,0,0.4375,3.6521,0,131
16810,0,12,12,309.8,271.8,1,2400,alnuviri,8,0.0102,26,4,0,0,4,6.3492,3.6188,0.9026,0.9278,1.5025,0,1,0.0273,0.0005,0.0097,0,0.4375,3.6521,0,99
17336,0,12,12,309.8,271.8,1,2400,alnuviri,4,0.0101,50,4,0,0,4,6.3321,3.6168,0.6562,0.6952,1.5025,0,1,0.0273,0.0005,0.0096,0,0.4375,3.6521,0,67
25,0,13,13,334.8,271.8,1,2400,grass,170,0.0079,1,0,0,0,0,0,1,0.4866,0.3618,1.4478,0,1,0.1164,0.0039,0,0,0.4391,3.88,0,0
14918,0,13,13,334.8,271.8,1,2400,alnuviri,24,0.0101,4,4,0,0,4,6.3292,3.6164,0.5206,0.5139,1.4478,0,1,0.0273,0.0005,0.0096,0,0.4391,3.88,0,303
15716,0,13,13,334.8,271.8,1,2400,alnuviri,18,0.0101,11,4,0,0,4,6.3292,3.6164,0.5206,0.5139,1.4478,0,1,0.0273,0.0005,0.0096,0,0.4391,3.88,0,171
16274,0,13,13,334.8,271.8,1,2400,alnuviri,14,0.0102,13,4,0,0,4,6.3492,3.6188,0.9067,0.9266,1.4478,0,1,0.0273,0.0005,0.0097,0,0.4391,3.88,0,102
16811,0,13,13,334.8,271.8,1,2400,alnuviri,8,0.0102,31,4,0,0,4,6.3492,3.6188,0.9067,0.9266,1.4478,0,1,0.0273,0.0005,0.0097,0,0.4391,3.88,0,103
17337,0,13,13,334.8,271.8,1,2400,alnuviri,4,0.0101,48,4,0,0,4,6.3321,3.6168,0.6681,0.694,1.4478,0,1,0.0273,0.0005,0.0096,0,0.4391,3.88,0,68
26,0,14,14,359.8,271.8,1,2300,grass,170,0.0122,1,0,0,0,0,0,1,0.4185,0.4079,1.758,0,1,0.1812,0.0061,0,0,0.3601,1.7276,0,0
29,0,14,14,359.8,271.8,1,2300,alnuviri,80,0.0114,1,4,0,0,4,6.6459,3.6517,0.9976,0.9985,1.758,0,1,0.0987,0.0005,0.0109,0,0.3601,1.7276,0,39
9553,0,14,14,359.8,271.8,1,2300,alnuviri,59,0.0101,3,4,0,0,4,6.3434,3.6181,0.6183,0.7298,1.758,0,1,0.0987,0.0005,0.0097,0,0.3601,1.7276,0,207
11160,0,14,14,359.8,271.8,1,2300,alnuviri,52,0.0101,6,4,0,0,4,6.3299,3.6165,0.43,0.5294,1.758,0,1,0.0987,0.0005,0.0096,0,0.3601,1.7276,0,105
13042,0,14,14,359.8,271.8,1,2300,alnuviri,37,0.0102,15,4,0,0,4,6.3552,3.6195,0.6662,0.7731,1.758,0,1,0.0987,0.0005,0.0097,0,0.3601,1.7276,0,137
13534,0,14,14,359.8,271.8,1,2300,alnuviri,33,0.0101,13,4,0,0,4,6.3374,3.6174,0.5459,0.66,1.758,0,1,0.0987,0.0005,0.0096,0,0.3601,1.7276,0,89
14460,0,14,14,359.8,271.8,1,2300,alnuviri,25,0.0101,37,4,0,0,4,6.3374,3.6174,0.5459,0.66,1.758,0,1,0.0987,0.0005,0.0096,0,0.3601,1.7276,0,96
16420,0,14,14,359.8,271.8,1,2300,alnuviri,13,0.0102,54,4,0,0,4,6.3633,3.6204,0.88,0.9297,1.758,0,1,0.0987,0.0005,0.0097,0,0.3601,1.7276,0,51
30,0,15,15,384.8,271.8,1,2300,grass,170,0.0112,1,0,0,0,0,0,1,0.4009,0.3519,1.8415,0,1,0.1812,0.0056,0,0,0.4168,1.8243,0.0027,0
16421,0,15,15,384.8,271.8,1,2300,pinucemb,13,0.0103,22,4,0,0,4,7.677,6.8057,0.9258,0.961,1.8415,0,1,0.0451,0.0025,0.0077,0.0001,0.4168,1.8243,0.0027,61
9554,0,15,15,384.8,271.8,1,2300,alnuviri,59,0.0101,1,4,0,0,4,6.3434,3.6181,0.6679,0.7352,1.8415,0,1,0.0987,0.0005,0.0097,0,0.4168,1.8243,0.0027,217
10850,0,15,15,384.8,271.8,1,2300,alnuviri,55,0.0102,2,4,0,0,4,6.3633,3.6204,0.7882,0.8286,1.8415,0,1,0.0987,0.0005,0.0097,0,0.4168,1.8243,0.0027,100
11927,0,15,15,384.8,271.8,1,2300,alnuviri,45,0.0101,3,4,0,0,4,6.3415,3.6179,0.5539,0.633,1.8415,0,1,0.0987,0.0005,0.0096,0,0.4168,1.8243,0.0027,99
13043,0,15,15,384.8,271.8,1,2300,alnuviri,37,0.0102,10,4,0,0,4,6.3552,3.6195,0.7639,0.8089,1.8415,0,1,0.0987,0.0005,0.0097,0,0.4168,1.8243,0.0027,120
14461,0,15,15,384.8,271.8,1,2300,alnuviri,25,0.0101,46,4,0,0,4,6.3374,3.6174,0.4934,0.5688,1.8415,0,1,0.0987,0.0005,0.0096,0,0.4168,1.8243,0.0027,143
15521,0,15,15,384.8,271.8,1,2300,alnuviri,21,0.0101,39,4,0,0,4,6.3434,3.6181,0.6679,0.7352,1.8415,0,1,0.0987,0.0005,0.0097,0,0.4168,1.8243,0.0027,56
35,0,16,16,409.8,271.8,1,2300,grass,170,0.0077,1,0,0,0,0,0,1,0.2578,0.1047,2.7182,0,1,0.1812,0.0038,0,0,0.5452,2.1699,0.0046,0
15423,0,16,16,409.8,271.8,1,2300,pinucemb,22,0.0106,17,4,0,0,4,7.7565,6.8553,0.9345,0.9685,2.7182,0,1,0.0451,0.0025,0.0079,0.0001,0.5452,2.1699,0.0046,51
17338,0,16,16,409.8,271.8,1,2300,pinucemb,4,0.01,28,4,0,0,4,7.623,6.7721,0.3139,0.4481,2.7182,0,1,0.0451,0.0025,0.0075,0,0.5452,2.1699,0.0046,34
38,0,16,16,409.8,271.8,1,2300,alnuviri,80,0.0114,1,4,0,0,4,6.6459,3.6517,0.9976,0.9985,2.7182,0,1,0.0987,0.0005,0.0109,0,0.5452,2.1699,0.0046,30
9555,0,16,16,409.8,271.8,1,2300,alnuviri,59,0.0101,4,4,0,0,4,6.3434,3.6181,0.4832,0.5683,2.7182,0,1,0.0987,0.0005,0.0097,0,0.5452,2.1699,0.0046,239
10851,0,16,16,409.8,271.8,1,2300,alnuviri,55,0.0102,4,4,0,0,4,6.3633,3.6204,0.7116,0.7882,2.7182,0,1,0.0987,0.0005,0.0097,0,0.5452,2.1699,0.0046,103
13044,0,16,16,409.8,271.8,1,2300,alnuviri,37,0.0102,11,4,0,0,4,6.3552,3.6195,0.5124,0.6036,2.7182,0,1,0.0987,0.0005,0.0097,0,0.5452,2.1699,0.0046,145
13535,0,16,16,409.8,271.8,1,2300,alnuviri,33,0.0101,12,4,0,0,4,6.3374,3.6174,0.4275,0.5016,2.7182,0,1,0.0987,0.0005,0.0096,0,0.5452,2.1699,0.0046,99
14462,0,16,16,409.8,271.8,1,2300,alnuviri,25,0.0101,35,4,0,0,4,6.3374,3.6174,0.4275,0.5016,2.7182,0,1,0.0987,0.0005,0.0096,0,0.5452,2.1699,0.0046,93
16812,0,16,16,409.8,271.8,1,2300,alnuviri,8,0.0102,63,4,0,0,4,6.3633,3.6204,0.7116,0.7882,2.7182,0,1,0.0987,0.0005,0.0097,0,0.5452,2.1699,0.0046,37
39,0,17,17,434.8,271.8,1,2300,grass,170,0.0103,1,0,0,0,0,0,1,0.2819,0.1968,2.5444,0,1,0.1812,0.0052,0,0,0.4451,2.0513,0.0027,0
15424,0,17,17,434.8,271.8,1,2300,piceabie,22,0.0107,1,8,0,0,8,7.8035,7.281,0.9893,0.9955,2.5444,0,1,0,0.0026,0.0081,0.0001,0.4451,2.0513,0.0027,64
42,0,17,17,434.8,271.8,1,2300,alnuviri,80,0.0114,1,4,0,0,4,6.6459,3.6517,0.9976,0.9985,2.5444,0,1,0.0987,0.0005,0.0109,0,0.4451,2.0513,0.0027,36
9556,0,17,17,434.8,271.8,1,2300,alnuviri,59,0.0101,4,4,0,0,4,6.3434,3.6181,0.582,0.6933,2.5444,0,1,0.0987,0.0005,0.0097,0,0.4451,2.0513,0.0027,132
13045,0,17,17,434.8,271.8,1,2300,alnuviri,37,0.0102,16,4,0,0,4,6.3552,3.6195,0.6314,0.74,2.5444,0,1,0.0987,0.0005,0.0097,0,0.4451,2.0513,0.0027,208
14463,0,17,17,434.8,271.8,1,2300,alnuviri,25,0.0101,32,4,0,0,4,6.3374,3.6174,0.3256,0.3793,2.5444,0,1,0.0987,0.0005,0.0096,0,0.4451,2.0513,0.0027,152
16422,0,17,17,434.8,271.8,1,2300,alnuviri,13,0.0102,60,4,0,0,4,6.3633,3.6204,0.8589,0.9153,2.5444,0,1,0.0987,0.0005,0.0097,0,0.4451,2.0513,0.0027,63
17339,0,17,17,434.8,271.8,1,2300,alnuviri,4,0.0101,73,4,0,0,4,6.3415,3.6179,0.4788,0.5584,2.5444,0,1,0.0987,0.0005,0.0096,0,0.4451,2.0513,0.0027,25
43,0,18,18,459.8,271.8,1,2300,grass,170,0.011,1,0,0,0,0,0,1,0.3757,0.3424,1.9715,0,1,0.1812,0.0055,0,0,0.4055,2.0738,0.0013,0
46,0,18,18,459.8,271.8,1,2300,alnuviri,80,0.0114,1,4,0,0,4,6.6459,3.6517,0.9976,0.9985,1.9715,0,1,0.0987,0.0005,0.0109,0,0.4055,2.0738,0.0013,41
9558,0,18,18,459.8,271.8,1,2300,alnuviri,59,0.0101,2,4,0,0,4,6.3434,3.6181,0.5943,0.7009,1.9715,0,1,0.0987,0.0005,0.0097,0,0.4055,2.0738,0.0013,134
11437,0,18,18,459.8,271.8,1,2300,alnuviri,49,0.0102,2,4,0,0,4,6.3633,3.6204,0.8625,0.9151,1.9715,0,1,0.0987,0.0005,0.0097,0,0.4055,2.0738,0.0013,107
13536,0,18,18,459.8,271.8,1,2300,alnuviri,33,0.0101,10,4,0,0,4,6.3374,3.6174,0.454,0.5548,1.9715,0,1,0.0987,0.0005,0.0096,0,0.4055,2.0738,0.0013,181
14464,0,18,18,459.8,271.8,1,2300,alnuviri,25,0.0101,32,4,0,0,4,6.3374,3.6174,0.454,0.5548,1.9715,0,1,0.0987,0.0005,0.0096,0,0.4055,2.0738,0.0013,144
15522,0,18,18,459.8,271.8,1,2300,alnuviri,21,0.0101,37,4,0,0,4,6.3434,3.6181,0.5943,0.7009,1.9715,0,1,0.0987,0.0005,0.0097,0,0.4055,2.0738,0.0013,86
16813,0,18,18,459.8,271.8,1,2300,alnuviri,8,0.0102,61,4,0,0,4,6.3633,3.6204,0.8625,0.9151,1.9715,0,1,0.0987,0.0005,0.0097,0,0.4055,2.0738,0.0013,43
47,0,19,19,484.8,271.8,1,2200,grass,170,0.0103,1,25,25,0,0,0,1,0.1016,0.0348,4.5859,0,1,0.2422,0.0052,0,0,0.4624,1.2436,0.029,0
17340,0,19,19,484.8,271.8,1,2200,piceabie,4,0.0101,7,4,1,0,4,7.641,7.1644,0.1841,0.2793,4.5859,0,1,0.0414,0.0025,0.0076,0,0.4624,1.2436,0.029,9
49,0,19,19,484.8,271.8,1,2200,pinucemb,130,0.0164,3,0,0,0,0,9.0742,7.6573,0.9865,0.9944,4.5859,0,1,0.1174,0.0032,0.0124,0.0008,0.4624,1.2436,0.029,8
50,0,19,19,484.8,271.8,1,2200,pinucemb,80,0.0138,9,0,0,0,0,8.5311,7.3309,0.9245,0.9699,4.5859,0,1,0.1174,0.0029,0.0104,0.0004,0.4624,1.2436,0.029,21
9560,0,19,19,484.8,271.8,1,2200,pinucemb,59,0.0125,23,0,0,0,0,8.2221,7.1426,0.7838,0.9049,4.5859,0,1,0.1174,0.0028,0.0094,0.0003,0.4624,1.2436,0.029,44
11007,0,19,19,484.8,271.8,1,2200,pinucemb,54,0.012,7,0,0,0,0,8.1067,7.0718,0.6314,0.8152,4.5859,0,1,0.1174,0.0027,0.009,0.0002,0.4624,1.2436,0.029,27
12297,0,19,19,484.8,271.8,1,2200,pinucemb,41,0.0116,25,0,0,0,0,8.0162,7.0161,0.5406,0.7465,4.5859,0,1,0.1174,0.0027,0.0087,0.0002,0.4624,1.2436,0.029,27
12653,0,19,19,484.8,271.8,1,2200,pinucemb,38,0.0114,3,0,0,0,0,7.9784,6.9927,0.442,0.6317,4.5859,0,1,0.1174,0.0026,0.0086,0.0002,0.4624,1.2436,0.029,31
13537,0,19,19,484.8,271.8,1,2200,pinucemb,33,0.0113,11,0,0,0,0,7.9485,6.9743,0.3974,0.6035,4.5859,0,1,0.1174,0.0026,0.0085,0.0002,0.4624,1.2436,0.029,22
14465,0,19,19,484.8,271.8,1,2200,pinucemb,25,0.0111,45,0,0,0,0,7.8997,6.9441,0.3103,0.4942,4.5859,0,1,0.1174,0.0026,0.0084,0.0001,0.4624,1.2436,0.029,20
14919,0,19,19,484.8,271.8,1,2200,pinucemb,24,0.0107,15,0,0,0,0,7.7839,6.8723,0.2104,0.3328,4.5859,0,1,0.1174,0.0025,0.008,0.0001,0.4624,1.2436,0.029,18
17728,0,19,19,484.8,271.8,1,2200,pinucemb,0,0.01,52,0,0,0,0,7.6202,6.7703,0.1464,0,4.5859,0,0,0,0.0025,0.0075,0,0.4624,1.2436,0.029,0
55,0,19,19,484.8,271.8,1,2200,alnuviri,90,0.0117,1,0,0,0,0,6.7154,3.6589,0.5967,0.7183,4.5859,0,1,0.1658,0.0005,0.0112,0,0.4624,1.2436,0.029,15
56,0,19,19,484.8,271.8,1,2200,alnuviri,80,0.012,1,0,0,0,0,6.7837,3.666,0.6517,0.7665,4.5859,0,1,0.1658,0.0005,0.0115,0,0.4624,1.2436,0.029,16
57,0,19,19,484.8,271.8,1,2200,alnuviri,60,0.0114,6,0,0,0,0,6.6459,3.6517,0.426,0.5506,4.5859,0,1,0.1658,0.0005,0.0109,0,0.4624,1.2436,0.029,83
58,0,20,20,509.8,271.8,1,2200,grass,170,0.0148,1,26,26,0,0,0,1,0.095,0,4.7299,0,1,0.2422,0.0074,0,0,0.5085,1.2107,0.0182,0
9562,0,20,20,509.8,271.8,1,2200,larideci,59,0.0161,13,0,0,0,0,7.6221,7.1148,0.9631,0.9741,4.7299,0,1,0.1071,0.0006,0.0154,0.0001,0.5085,1.2107,0.0182,65
17341,0,20,20,509.8,271.8,1,2200,piceabie,4,0.0101,8,4,3,0,4,7.641,7.1644,0.1629,0.2394,4.7299,0,1,0.0414,0.0025,0.0076,0,0.5085,1.2107,0.0182,8
9564,0,20,20,509.8,271.8,1,2200,pinucemb,59,0.0124,22,0,0,0,0,8.2101,7.1353,0.8192,0.9227,4.7299,0,1,0.1174,0.0028,0.0094,0.0003,0.5085,1.2107,0.0182,60
11439,0,20,20,509.8,271.8,1,2200,pinucemb,49,0.0118,4,0,0,0,0,8.0677,7.0478,0.6782,0.8455,4.7299,0,1,0.1174,0.0027,0.0089,0.0002,0.5085,1.2107,0.0182,16
13047,0,20,20,509.8,271.8,1,2200,pinucemb,37,0.0115,20,0,0,0,0,7.9841,6.9963,0.6104,0.8009,4.7299,0,1,0.1174,0.0026,0.0086,0.0002,0.5085,1.2107,0.0182,32
13325,0,20,20,509.8,271.8,1,2200,pinucemb,36,0.0114,14,0,0,0,0,7.9643,6.984,0.4982,0.7124,4.7299,0,1,0.1174,0.0026,0.0086,0.0002,0.5085,1.2107,0.0182,21
14009,0,20,20,509.8,271.8,1,2200,pinucemb,26,0.0112,62,0,0,0,0,7.9101,6.9505,0.3571,0.5644,4.7299,0,1,0.1174,0.0026,0.0084,0.0001,0.5085,1.2107,0.0182,26
14466,0,20,20,509.8,271.8,1,2200,pinucemb,25,0.0108,27,0,0,0,0,7.8185,6.8938,0.2041,0.3283,4.7299,0,1,0.1174,0.0026,0.0081,0.0001,0.5085,1.2107,0.0182,9
17729,0,20,20,509.8,271.8,1,2200,pinucemb,0,0.01,46,0,0,0,0,7.6202,6.7703,0.1313,0,4.7299,0,0,0,0.0025,0.0075,0,0.5085,1.2107,0.0182,0
59,0,21,21,534.8,271.8,1,2200,grass,170,0.0082,1,26,26,0,0,0,1,0.0928,0.0045,4.7631,0,1,0.2422,0.0041,0,0,0.4791,1.0777,0.0248,0
60,0,21,21,534.8,271.8,1,2200,larideci,160,0.0387,1,0,0,0,0,10.8052,9.3165,0.9952,0.9967,4.7631,0,1,0.1071,0.0011,0.0326,0.005,0.4791,1.0777,0.0248,3
10397,0,21,21,534.8,271.8,1,2200,piceabie,57,0.0133,1,4,0,0,4,8.4214,7.7218,0.9556,0.9825,4.7631,0,1,0.0414,0.0029,0.0101,0.0004,0.4791,1.0777,0.0248,38
61,0,21,21,534.8,271.8,1,2200,pinucemb,120,0.0158,2,0,0,0,0,8.9498,7.5831,0.9769,0.9908,4.7631,0,1,0.1174,0.0032,0.0119,0.0007,0.4791,1.0777,0.0248,9
11441,0,21,21,534.8,271.8,1,2200,pinucemb,49,0.0119,6,0,0,0,0,8.083,7.0572,0.9196,0.9678,4.7631,0,1,0.1174,0.0027,0.009,0.0002,0.4791,1.0777,0.0248,22
12298,0,21,21,534.8,271.8,1,2200,pinucemb,41,0.0116,24,0,0,0,0,8.0162,7.0161,0.7851,0.9056,4.7631,0,1,0.1174,0.0027,0.0087,0.0002,0.4791,1.0777,0.0248,41
13048,0,21,21,534.8,271.8,1,2200,pinucemb,37,0.0115,26,0,0,0,0,7.9841,6.9963,0.5937,0.7888,4.7631,0,1,0.1174,0.0026,0.0086,0.0002,0.4791,1.0777,0.0248,36
13538,0,21,21,534.8,271.8,1,2200,pinucemb,33,0.0113,19,0,0,0,0,7.9522,6.9766,0.4292,0.646,4.7631,0,1,0.1174,0.0026,0.0085,0.0002,0.4791,1.0777,0.0248,23
14010,0,21,21,534.8,271.8,1,2200,pinucemb,26,0.0112,61,0,0,0,0,7.9101,6.9505,0.2974,0.484,4.7631,0,1,0.1174,0.0026,0.0084,0.0001,0.4791,1.0777,0.0248,13
14467,0,21,21,534.8,271.8,1,2200,pinucemb,25,0.0107,20,0,0,0,0,7.7931,6.878,0.1757,0.2714,4.7631,0,1,0.1174,0.0025,0.0081,0.0001,0.4791,1.0777,0.0248,14
17730,0,21,21,534.8,271.8,1,2200,pinucemb,0,0.01,47,0,0,0,0,7.6202,6.7703,0.1291,0,4.7631,0,0,0,0.0025,0.0075,0,0.4791,1.0777,0.0248,0
64,0,21,21,534.8,271.8,1,2200,alnuviri,90,0.0117,2,0,0,0,0,6.7154,3.6589,0.8738,0.9272,4.7631,0,1,0.1658,0.0005,0.0112,0,0.4791,1.0777,0.0248,21
65,0,21,21,534.8,271.8,1,2200,alnuviri,80,0.012,1,0,0,0,0,6.7837,3.666,0.9454,0.9698,4.7631,0,1,0.1658,0.0005,0.0115,0,0.4791,1.0777,0.0248,23
66,0,21,21,534.8,271.8,1,2200,alnuviri,70,0.0116,1,0,0,0,0,6.6923,3.6565,0.8632,0.9206,4.7631,0,1,0.1658,0.0005,0.0111,0,0.4791,1.0777,0.0248,34
67,0,21,21,534.8,271.8,1,2200,alnuviri,60,0.0114,8,0,0,0,0,6.6459,3.6517,0.4786,0.6004,4.7631,0,1,0.1658,0.0005,0.0109,0,0.4791,1.0777,0.0248,66
68,0,22,22,559.8,271.8,1,2200,grass,170,0.0113,1,26,26,0,0,0,1,0.091,0,4.8078,0,1,0.2422,0.0056,0,0,0.4551,1.0474,0.0304,0
70,0,22,22,559.8,271.8,1,2200,pinucemb,160,0.0183,2,0,0,0,0,9.431,7.8687,0.9904,0.9959,4.8078,0,1,0.1174,0.0034,0.0137,0.0011,0.4551,1.0474,0.0304,3
71,0,22,22,559.8,271.8,1,2200,pinucemb,130,0.0164,1,0,0,0,0,9.0742,7.6573,0.9668,0.9868,4.8078,0,1,0.1174,0.0032,0.0124,0.0008,0.4551,1.0474,0.0304,7
72,0,22,22,559.8,271.8,1,2200,pinucemb,120,0.0158,4,0,0,0,0,8.9498,7.5831,0.941,0.9766,4.8078,0,1,0.1174,0.0032,0.0119,0.0007,0.4551,1.0474,0.0304,5
