id,row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,slowGrowthLight,slowGrowthWater,slowGrowthTemp,dbh,height,availableLight,light_rf,leafArea,droughtIndex,moisture_rf,degreeDay_rf,foliageWght,twigWght,boleWght,deadFoliage,deadTwig,deadbole,mortality
16488,0,10,10,259.8,271.8,1,2400,alnuviri,42,0.0101,1,1,0,0,1,6.3321,3.6168,0.4655,0.4759,1.5493,0,1,0.0477,0.0005,0.0096,0,0.3468,3.502,0,132
18380,0,10,10,259.8,271.8,1,2400,alnuviri,26,0.0101,2,1,0,0,1,6.3401,3.6177,0.4708,0.4837,1.5493,0,1,0.0477,0.0005,0.0096,0,0.3468,3.502,0,241
20893,0,10,10,259.8,271.8,1,2400,alnuviri,11,0.0102,27,4,3,0,1,6.3492,3.6188,0.6797,0.6208,1.5493,0,1,0.0477,0.0005,0.0097,0,0.3468,3.502,0,274
21676,0,10,10,259.8,271.8,1,2400,alnuviri,4,0.0102,84,4,3,0,1,6.3492,3.6188,0.6797,0.6208,1.5493,0,1,0.0477,0.0005,0.0097,0,0.3468,3.502,0,92
23,0,11,11,284.8,271.8,1,2400,grass,200,0.0084,1,0,0,0,0,0,1,0.22,0.107,3.0367,0,1,0.1349,0.0042,0,0,0.4435,2.8195,0,0
20390,0,11,11,284.8,271.8,1,2400,alnuviri,13,0.0101,35,1,0,0,1,6.3292,3.6164,0.2991,0.3397,3.0367,0,1,0.0477,0.0005,0.0096,0,0.4435,2.8195,0,274
21251,0,11,11,284.8,271.8,1,2400,alnuviri,7,0.0101,93,1,0,0,1,6.3292,3.6164,0.2991,0.3397,3.0367,0,1,0.0477,0.0005,0.0096,0,0.4435,2.8195,0,91
21919,0,11,11,284.8,271.8,1,2400,alnuviri,3,0.0102,97,1,0,0,1,6.3492,3.6188,0.6328,0.7105,3.0367,0,1,0.0477,0.0005,0.0097,0,0.4435,2.8195,0,13
24,0,12,12,309.8,271.8,1,2400,grass,200,0.0097,1,0,0,0,0,0,1,0.2897,0.2115,2.4885,0,1,0.1349,0.0049,0,0,0.4342,2.5455,0,0
18381,0,12,12,309.8,271.8,1,2400,alnuviri,26,0.0101,1,1,0,0,1,6.3401,3.6177,0.5116,0.6171,2.4885,0,1,0.0477,0.0005,0.0096,0,0.4342,2.5455,0,243
20894,0,12,12,309.8,271.8,1,2400,alnuviri,11,0.0102,99,1,0,0,1,6.3492,3.6188,0.6152,0.6942,2.4885,0,1,0.0477,0.0005,0.0097,0,0.4342,2.5455,0,194
21252,0,12,12,309.8,271.8,1,2400,alnuviri,7,0.0101,84,1,0,0,1,6.3292,3.6164,0.3807,0.4439,2.4885,0,1,0.0477,0.0005,0.0096,0,0.4342,2.5455,0,27
25,0,13,13,334.8,271.8,1,2400,grass,200,0.0086,1,0,0,0,0,0,1,0.2306,0.1021,2.9429,0,1,0.1349,0.0043,0,0,0.4469,3.2322,0,0
18382,0,13,13,334.8,271.8,1,2400,alnuviri,26,0.0101,5,1,0,0,1,6.3401,3.6177,0.5245,0.6124,2.9429,0,1,0.0477,0.0005,0.0096,0,0.4469,3.2322,0,228
20391,0,13,13,334.8,271.8,1,2400,alnuviri,13,0.0101,39,1,0,0,1,6.3292,3.6164,0.3553,0.3762,2.9429,0,1,0.0477,0.0005,0.0096,0,0.4469,3.2322,0,256
21253,0,13,13,334.8,271.8,1,2400,alnuviri,7,0.0101,80,1,0,0,1,6.3292,3.6164,0.3553,0.3762,2.9429,0,1,0.0477,0.0005,0.0096,0,0.4469,3.2322,0,82
21920,0,13,13,334.8,271.8,1,2400,alnuviri,3,0.0102,94,1,0,0,1,6.3492,3.6188,0.6593,0.6942,2.9429,0,1,0.0477,0.0005,0.0097,0,0.4469,3.2322,0,24
26,0,14,14,359.8,271.8,1,2300,grass,200,0.0108,1,0,0,0,0,0,1,0.2726,0.1998,2.6122,0,1,0.1863,0.0054,0,0,0.4274,1.8919,0,0
9553,0,14,14,359.8,271.8,1,2300,alnuviri,89,0.0101,1,0,0,0,0,6.3434,3.6181,0.7816,0.855,2.6122,0,1,0.1043,0.0005,0.0097,0,0.4274,1.8919,0,209
11160,0,14,14,359.8,271.8,1,2300,alnuviri,82,0.0101,2,0,0,0,0,6.3299,3.6165,0.2751,0.3208,2.6122,0,1,0.1043,0.0005,0.0096,0,0.4274,1.8919,0,109
13042,0,14,14,359.8,271.8,1,2300,alnuviri,67,0.0102,1,0,0,0,0,6.3552,3.6195,0.9581,0.9769,2.6122,0,1,0.1043,0.0005,0.0097,0,0.4274,1.8919,0,151
13534,0,14,14,359.8,271.8,1,2300,alnuviri,63,0.0101,1,0,0,0,0,6.3374,3.6174,0.4398,0.5358,2.6122,0,1,0.1043,0.0005,0.0096,0,0.4274,1.8919,0,101
14460,0,14,14,359.8,271.8,1,2300,alnuviri,55,0.0101,1,0,0,0,0,6.3374,3.6174,0.4398,0.5358,2.6122,0,1,0.1043,0.0005,0.0096,0,0.4274,1.8919,0,132
16420,0,14,14,359.8,271.8,1,2300,alnuviri,43,0.0102,6,0,0,0,0,6.3633,3.6204,0.9867,0.9926,2.6122,0,1,0.1043,0.0005,0.0097,0,0.4274,1.8919,0,99
18911,0,14,14,359.8,271.8,1,2300,alnuviri,22,0.0101,33,0,0,0,0,6.3374,3.6174,0.4398,0.5358,2.6122,0,1,0.1043,0.0005,0.0096,0,0.4274,1.8919,0,172
19865,0,14,14,359.8,271.8,1,2300,alnuviri,14,0.0101,73,0,0,0,0,6.3374,3.6174,0.4398,0.5358,2.6122,0,1,0.1043,0.0005,0.0096,0,0.4274,1.8919,0,93
21254,0,14,14,359.8,271.8,1,2300,alnuviri,7,0.0101,75,0,0,0,0,6.3434,3.6181,0.7816,0.855,2.6122,0,1,0.1043,0.0005,0.0097,0,0.4274,1.8919,0,23
30,0,15,15,384.8,271.8,1,2300,grass,200,0.0104,1,0,0,0,0,0,1,0.2408,0.1331,2.8596,0,1,0.1863,0.0052,0,0,0.4474,1.9485,0.0025,0
13043,0,15,15,384.8,271.8,1,2300,alnuviri,67,0.0102,1,0,0,0,0,6.3552,3.6195,0.5405,0.6498,2.8596,0,1,0.1043,0.0005,0.0097,0,0.4474,1.9485,0.0025,129
14461,0,15,15,384.8,271.8,1,2300,alnuviri,55,0.0101,6,0,0,0,0,6.3374,3.6174,0.3805,0.4458,2.8596,0,1,0.1043,0.0005,0.0096,0,0.4474,1.9485,0.0025,183
18383,0,15,15,384.8,271.8,1,2300,alnuviri,26,0.0102,23,0,0,0,0,6.3552,3.6195,0.5405,0.6498,2.8596,0,1,0.1043,0.0005,0.0097,0,0.4474,1.9485,0.0025,145
18912,0,15,15,384.8,271.8,1,2300,alnuviri,22,0.0101,26,0,0,0,0,6.3374,3.6174,0.3805,0.4458,2.8596,0,1,0.1043,0.0005,0.0096,0,0.4474,1.9485,0.0025,77
19866,0,15,15,384.8,271.8,1,2300,alnuviri,14,0.0101,72,0,0,0,0,6.3374,3.6174,0.3805,0.4458,2.8596,0,1,0.1043,0.0005,0.0096,0,0.4474,1.9485,0.0025,73
21677,0,15,15,384.8,271.8,1,2300,alnuviri,4,0.0102,83,0,0,0,0,6.3633,3.6204,0.7545,0.8208,2.8596,0,1,0.1043,0.0005,0.0097,0,0.4474,1.9485,0.0025,13
35,0,16,16,409.8,271.8,1,2300,grass,200,0.0118,1,1,1,0,0,0,1,0.1899,0.0375,3.3373,0,1,0.1863,0.0059,0,0,0.4254,2.1769,0.0045,0
17338,0,16,16,409.8,271.8,1,2300,pinucemb,34,0.0107,1,1,0,0,1,7.792,6.8773,0.9964,0.9982,3.3373,0,1,0.0478,0.0025,0.0081,0.0001,0.4254,2.1769,0.0045,61
9555,0,16,16,409.8,271.8,1,2300,alnuviri,89,0.0101,2,0,0,0,0,6.3434,3.6181,0.7832,0.8343,3.3373,0,1,0.1043,0.0005,0.0097,0,0.4254,2.1769,0.0045,241
13044,0,16,16,409.8,271.8,1,2300,alnuviri,67,0.0102,1,0,0,0,0,6.3552,3.6195,0.935,0.9638,3.3373,0,1,0.1043,0.0005,0.0097,0,0.4254,2.1769,0.0045,155
13535,0,16,16,409.8,271.8,1,2300,alnuviri,63,0.0101,1,0,0,0,0,6.3374,3.6174,0.2592,0.2755,3.3373,0,1,0.1043,0.0005,0.0096,0,0.4254,2.1769,0.0045,110
16812,0,16,16,409.8,271.8,1,2300,alnuviri,38,0.0102,8,0,0,0,0,6.3633,3.6204,0.9717,0.9844,3.3373,0,1,0.1043,0.0005,0.0097,0,0.4254,2.1769,0.0045,92
18913,0,16,16,409.8,271.8,1,2300,alnuviri,22,0.0101,17,0,0,0,0,6.3374,3.6174,0.2592,0.2755,3.3373,0,1,0.1043,0.0005,0.0096,0,0.4254,2.1769,0.0045,164
19867,0,16,16,409.8,271.8,1,2300,alnuviri,14,0.0101,51,0,0,0,0,6.3374,3.6174,0.2592,0.2755,3.3373,0,1,0.1043,0.0005,0.0096,0,0.4254,2.1769,0.0045,128
21009,0,16,16,409.8,271.8,1,2300,alnuviri,10,0.0101,72,0,0,0,0,6.3434,3.6181,0.7832,0.8343,3.3373,0,1,0.1043,0.0005,0.0097,0,0.4254,2.1769,0.0045,43
22153,0,16,16,409.8,271.8,1,2300,alnuviri,1,0.0101,93,0,0,0,0,6.3415,3.6179,0.378,0.4405,3.3373,0,1,0.1043,0.0005,0.0096,0,0.4254,2.1769,0.0045,3
39,0,17,17,434.8,271.8,1,2300,grass,200,0.0116,1,2,2,0,0,0,1,0.1993,0.0614,3.2401,0,1,0.1863,0.0058,0,0,0.4405,1.7688,0.0017,0
13045,0,17,17,434.8,271.8,1,2300,alnuviri,67,0.0102,3,0,0,0,0,6.3552,3.6195,0.4972,0.5996,3.2401,0,1,0.1043,0.0005,0.0097,0,0.4405,1.7688,0.0017,221
14463,0,17,17,434.8,271.8,1,2300,alnuviri,55,0.0101,2,0,0,0,0,6.3374,3.6174,0.3201,0.3536,3.2401,0,1,0.1043,0.0005,0.0096,0,0.4405,1.7688,0.0017,182
16422,0,17,17,434.8,271.8,1,2300,alnuviri,43,0.0102,9,0,0,0,0,6.3633,3.6204,0.6959,0.7652,3.2401,0,1,0.1043,0.0005,0.0097,0,0.4405,1.7688,0.0017,114
17339,0,17,17,434.8,271.8,1,2300,alnuviri,34,0.0101,11,0,0,0,0,6.3415,3.6179,0.4392,0.5309,3.2401,0,1,0.1043,0.0005,0.0096,0,0.4405,1.7688,0.0017,87
18384,0,17,17,434.8,271.8,1,2300,alnuviri,26,0.0102,19,0,0,0,0,6.3552,3.6195,0.4972,0.5996,3.2401,0,1,0.1043,0.0005,0.0097,0,0.4405,1.7688,0.0017,91
18914,0,17,17,434.8,271.8,1,2300,alnuviri,22,0.0101,35,0,0,0,0,6.3374,3.6174,0.3201,0.3536,3.2401,0,1,0.1043,0.0005,0.0096,0,0.4405,1.7688,0.0017,62
19868,0,17,17,434.8,271.8,1,2300,alnuviri,14,0.0101,73,0,0,0,0,6.3374,3.6174,0.3201,0.3536,3.2401,0,1,0.1043,0.0005,0.0096,0,0.4405,1.7688,0.0017,56
22082,0,17,17,434.8,271.8,1,2300,alnuviri,2,0.0102,87,0,0,0,0,6.3633,3.6204,0.6959,0.7652,3.2401,0,1,0.1043,0.0005,0.0097,0,0.4405,1.7688,0.0017,8
43,0,18,18,459.8,271.8,1,2300,grass,200,0.0097,1,4,4,0,0,0,1,0.2116,0.0979,3.1167,0,1,0.1863,0.0049,0,0,0.4573,1.8747,0.0008,0
9558,0,18,18,459.8,271.8,1,2300,alnuviri,89,0.0101,1,0,0,0,0,6.3434,3.6181,0.3483,0.4183,3.1167,0,1,0.1043,0.0005,0.0097,0,0.4573,1.8747,0.0008,135
13536,0,18,18,459.8,271.8,1,2300,alnuviri,63,0.0101,2,0,0,0,0,6.3374,3.6174,0.2369,0.2562,3.1167,0,1,0.1043,0.0005,0.0096,0,0.4573,1.8747,0.0008,189
14464,0,18,18,459.8,271.8,1,2300,alnuviri,55,0.0101,2,0,0,0,0,6.3374,3.6174,0.2369,0.2562,3.1167,0,1,0.1043,0.0005,0.0096,0,0.4573,1.8747,0.0008,174
15522,0,18,18,459.8,271.8,1,2300,alnuviri,51,0.0101,5,0,0,0,0,6.3434,3.6181,0.3483,0.4183,3.1167,0,1,0.1043,0.0005,0.0097,0,0.4573,1.8747,0.0008,118
16813,0,18,18,459.8,271.8,1,2300,alnuviri,38,0.0102,9,0,0,0,0,6.3633,3.6204,0.6688,0.7652,3.1167,0,1,0.1043,0.0005,0.0097,0,0.4573,1.8747,0.0008,95
18385,0,18,18,459.8,271.8,1,2300,alnuviri,26,0.0102,24,0,0,0,0,6.3552,3.6195,0.485,0.5996,3.1167,0,1,0.1043,0.0005,0.0097,0,0.4573,1.8747,0.0008,126
18915,0,18,18,459.8,271.8,1,2300,alnuviri,22,0.0101,21,0,0,0,0,6.3374,3.6174,0.2369,0.2562,3.1167,0,1,0.1043,0.0005,0.0096,0,0.4573,1.8747,0.0008,80
20392,0,18,18,459.8,271.8,1,2300,alnuviri,13,0.0101,76,0,0,0,0,6.3434,3.6181,0.3483,0.4183,3.1167,0,1,0.1043,0.0005,0.0097,0,0.4573,1.8747,0.0008,62
21678,0,18,18,459.8,271.8,1,2300,alnuviri,4,0.0102,90,0,0,0,0,6.3633,3.6204,0.6688,0.7652,3.1167,0,1,0.1043,0.0005,0.0097,0,0.4573,1.8747,0.0008,9
47,0,19,19,484.8,271.8,1,2200,grass,200,0.0103,1,15,15,0,0,0,1,0.0923,0,4.7771,0,1,0.2466,0.0052,0,0,0.4162,0.9105,0.0345,0
49,0,19,19,484.8,271.8,1,2200,pinucemb,160,0.0184,1,0,0,0,0,9.4504,7.8801,0.9952,0.9977,4.7771,0,1,0.1193,0.0034,0.0138,0.0012,0.4162,0.9105,0.0345,10
50,0,19,19,484.8,271.8,1,2200,pinucemb,110,0.0155,5,0,0,0,0,8.883,7.5431,0.964,0.9858,4.7771,0,1,0.1193,0.0031,0.0117,0.0007,0.4162,0.9105,0.0345,25
9560,0,19,19,484.8,271.8,1,2200,pinucemb,89,0.014,7,0,0,0,0,8.5599,7.3484,0.8955,0.9576,4.7771,0,1,0.1193,0.0029,0.0105,0.0005,0.4162,0.9105,0.0345,60
11007,0,19,19,484.8,271.8,1,2200,pinucemb,84,0.0134,4,0,0,0,0,8.4393,7.2752,0.8306,0.9281,4.7771,0,1,0.1193,0.0029,0.0101,0.0004,0.4162,0.9105,0.0345,30
12297,0,19,19,484.8,271.8,1,2200,pinucemb,71,0.013,13,0,0,0,0,8.3447,7.2176,0.763,0.8924,4.7771,0,1,0.1193,0.0028,0.0098,0.0003,0.4162,0.9105,0.0345,39
12653,0,19,19,484.8,271.8,1,2200,pinucemb,68,0.0128,2,0,0,0,0,8.3052,7.1934,0.6813,0.8422,4.7771,0,1,0.1193,0.0028,0.0097,0.0003,0.4162,0.9105,0.0345,32
13537,0,19,19,484.8,271.8,1,2200,pinucemb,63,0.0127,6,0,0,0,0,8.2739,7.1743,0.6548,0.8255,4.7771,0,1,0.1193,0.0028,0.0096,0.0003,0.4162,0.9105,0.0345,27
14465,0,19,19,484.8,271.8,1,2200,pinucemb,55,0.0125,23,0,0,0,0,8.2229,7.1431,0.5706,0.7664,4.7771,0,1,0.1193,0.0028,0.0094,0.0003,0.4162,0.9105,0.0345,42
14919,0,19,19,484.8,271.8,1,2200,pinucemb,54,0.0119,7,0,0,0,0,8.1018,7.0688,0.4631,0.6746,4.7771,0,1,0.1193,0.0027,0.009,0.0002,0.4162,0.9105,0.0345,26
17728,0,19,19,484.8,271.8,1,2200,pinucemb,30,0.0112,28,0,0,0,0,7.9306,6.9632,0.39,0.5981,4.7771,0,1,0.1193,0.0026,0.0085,0.0001,0.4162,0.9105,0.0345,24
17990,0,19,19,484.8,271.8,1,2200,pinucemb,27,0.0111,7,0,0,0,0,7.89,6.9381,0.3083,0.4943,4.7771,0,1,0.1193,0.0026,0.0084,0.0001,0.4162,0.9105,0.0345,26
19400,0,19,19,484.8,271.8,1,2200,pinucemb,15,0.0108,81,0,0,0,0,7.8258,6.8983,0.2185,0.3502,4.7771,0,1,0.1193,0.0026,0.0082,0.0001,0.4162,0.9105,0.0345,3
19869,0,19,19,484.8,271.8,1,2200,pinucemb,14,0.0104,25,0,0,0,0,7.7257,6.8361,0.1105,0.1167,4.7771,0,1,0.1193,0.0025,0.0079,0.0001,0.4162,0.9105,0.0345,10
55,0,19,19,484.8,271.8,1,2200,alnuviri,120,0.0117,1,0,0,0,0,6.7154,3.6589,0.4376,0.548,4.7771,0,1,0.1707,0.0005,0.0112,0,0.4162,0.9105,0.0345,15
57,0,19,19,484.8,271.8,1,2200,alnuviri,90,0.0114,1,0,0,0,0,6.6459,3.6517,0.4345,0.5442,4.7771,0,1,0.1707,0.0005,0.0109,0,0.4162,0.9105,0.0345,88
58,0,20,20,509.8,271.8,1,2200,grass,200,0.0124,1,15,15,0,0,0,1,0.0943,0,4.7382,0,1,0.2466,0.0062,0,0,0.4573,0.9433,0.0259,0
9562,0,20,20,509.8,271.8,1,2200,larideci,89,0.0206,6,0,0,0,0,8.4066,7.6677,0.9802,0.9863,4.7382,0,1,0.1123,0.0007,0.0191,0.0007,0.4573,0.9433,0.0259,72
9564,0,20,20,509.8,271.8,1,2200,pinucemb,89,0.0139,14,0,0,0,0,8.5475,7.3408,0.8883,0.9545,4.7382,0,1,0.1193,0.0029,0.0105,0.0005,0.4573,0.9433,0.0259,68
11439,0,20,20,509.8,271.8,1,2200,pinucemb,79,0.0132,1,0,0,0,0,8.3986,7.2504,0.7864,0.9064,4.7382,0,1,0.1193,0.0029,0.01,0.0004,0.4573,0.9433,0.0259,19
13047,0,20,20,509.8,271.8,1,2200,pinucemb,67,0.0128,8,0,0,0,0,8.3111,7.1971,0.7557,0.8902,4.7382,0,1,0.1193,0.0028,0.0097,0.0003,0.4573,0.9433,0.0259,44
13325,0,20,20,509.8,271.8,1,2200,pinucemb,66,0.0127,6,0,0,0,0,8.2904,7.1844,0.692,0.8538,4.7382,0,1,0.1193,0.0028,0.0096,0.0003,0.4573,0.9433,0.0259,29
14009,0,20,20,509.8,271.8,1,2200,pinucemb,56,0.0125,33,0,0,0,0,8.2338,7.1497,0.5797,0.7786,4.7382,0,1,0.1193,0.0028,0.0094,0.0003,0.4573,0.9433,0.0259,55
14466,0,20,20,509.8,271.8,1,2200,pinucemb,55,0.0121,12,0,0,0,0,8.138,7.091,0.4261,0.643,4.7382,0,1,0.1193,0.0027,0.0091,0.0002,0.4573,0.9433,0.0259,24
17729,0,20,20,509.8,271.8,1,2200,pinucemb,30,0.0112,25,0,0,0,0,7.928,6.9616,0.3539,0.5604,4.7382,0,1,0.1193,0.0026,0.0085,0.0001,0.4573,0.9433,0.0259,21
18716,0,20,20,509.8,271.8,1,2200,pinucemb,25,0.011,14,0,0,0,0,7.8727,6.9274,0.279,0.4565,4.7382,0,1,0.1193,0.0026,0.0083,0.0001,0.4573,0.9433,0.0259,19
19401,0,20,20,509.8,271.8,1,2200,pinucemb,15,0.0108,74,0,0,0,0,7.8258,6.8983,0.1926,0.3058,4.7382,0,1,0.1193,0.0026,0.0082,0.0001,0.4573,0.9433,0.0259,3
19870,0,20,20,509.8,271.8,1,2200,pinucemb,14,0.0104,16,0,0,0,0,7.7187,6.8317,0.1058,0.1071,4.7382,0,1,0.1193,0.0025,0.0078,0.0001,0.4573,0.9433,0.0259,18
59,0,21,21,534.8,271.8,1,2200,grass,200,0.0083,1,15,15,0,0,0,1,0.0955,0,4.7045,0,1,0.2466,0.0042,0,0,0.4509,0.9153,0.0297,0
60,0,21,21,534.8,271.8,1,2200,larideci,190,0.0493,1,0,0,0,0,11.8958,10.0457,0.9946,0.9962,4.7045,0,1,0.1123,0.0012,0.0396,0.0085,0.4509,0.9153,0.0297,3
61,0,21,21,534.8,271.8,1,2200,pinucemb,150,0.0177,1,0,0,0,0,9.3205,7.8035,0.9789,0.9916,4.7045,0,1,0.1193,0.0034,0.0133,0.001,0.4509,0.9153,0.0297,10
11441,0,21,21,534.8,271.8,1,2200,pinucemb,79,0.0133,4,0,0,0,0,8.4146,7.2601,0.954,0.9819,4.7045,0,1,0.1193,0.0029,0.01,0.0004,0.4509,0.9153,0.0297,24
12298,0,21,21,534.8,271.8,1,2200,pinucemb,71,0.013,12,0,0,0,0,8.3447,7.2176,0.88,0.9509,4.7045,0,1,0.1193,0.0028,0.0098,0.0003,0.4509,0.9153,0.0297,53
13048,0,21,21,534.8,271.8,1,2200,pinucemb,67,0.0128,12,0,0,0,0,8.3111,7.1971,0.7614,0.8932,4.7045,0,1,0.1193,0.0028,0.0097,0.0003,0.4509,0.9153,0.0297,50
13538,0,21,21,534.8,271.8,1,2200,pinucemb,63,0.0127,7,0,0,0,0,8.2778,7.1767,0.6725,0.8419,4.7045,0,1,0.1193,0.0028,0.0096,0.0003,0.4509,0.9153,0.0297,35
14010,0,21,21,534.8,271.8,1,2200,pinucemb,56,0.0125,29,0,0,0,0,8.2338,7.1497,0.5678,0.7695,4.7045,0,1,0.1193,0.0028,0.0094,0.0003,0.4509,0.9153,0.0297,45
14467,0,21,21,534.8,271.8,1,2200,pinucemb,55,0.012,10,0,0,0,0,8.1114,7.0747,0.4342,0.6513,4.7045,0,1,0.1193,0.0027,0.009,0.0002,0.4509,0.9153,0.0297,24
17730,0,21,21,534.8,271.8,1,2200,pinucemb,30,0.0112,30,0,0,0,0,7.9265,6.9607,0.3521,0.558,4.7045,0,1,0.1193,0.0026,0.0085,0.0001,0.4509,0.9153,0.0297,17
18916,0,21,21,534.8,271.8,1,2200,pinucemb,22,0.011,19,0,0,0,0,7.8615,6.9205,0.2625,0.4306,4.7045,0,1,0.1193,0.0026,0.0083,0.0001,0.4509,0.9153,0.0297,14
