ncols		159
nrows		10
xllcorner	9.8
yllcorner	46.8
cellsize	25
NODATA_value	-1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.008545771 0 0 0 0.03288509 0.03288509 0.03288509 0.03288509 0.03288509 0.06476639 0.06476639 0.06476639 0.057681426 0.057681426 0.05045481 0.08989808 0.08989808 0.09663734 0 0 0 0 0 0 0 0 0 0 0 0.11504257 0.12538935 0.12538935 0.12538935 0.18323284 0.10192394 0.008202642 0 0 0 0.054313615 0.054313615 0.054313615 0.054313615 0.054313615 0.030511007 0 0 0.044354036 0.07053949 0.07053949 0.08293517 0.16970167 0.16970167 0.15718035 0.068043604 0.068043604 0.05562234 0.14011896 0.14011896 0.14877827 0.14877827 0.14877827 0.14877827 0.15718035 0.068043604 0.056901634 0.17140765 0.056901634 0.07340908 0.18307763 0.18307763 0.18307763 0.18307763 0.056901634 0.011627197 0.03796071 0.03796071 0.03796071 0.03796071 0.03796071 0.03796071 0.011627197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.19382071 0.27392757 0.27392757 0.23449355 0.12419182 0.12419182 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03288509 0.03288509 0.03288509 0.03288509 0.03288509 0.06476639 0.06476639 0.057681426 0.057681426 0.057681426 0.057681426 0.08989808 0.09663734 0.09663734 0 0 0 0 0 0 0 0 0 0 0 0 0.10432862 0.11504257 0.11504257 0.18323284 0.10192394 0.008202642 0.008202642 0.008202642 0.07443574 0.15805173 0.054313615 0.047309607 0.054313615 0 0 0 0 0 0 0.07053949 0.08293517 0.16970167 0.16970167 0.14877827 0.068043604 0.068043604 0.05562234 0.14011896 0.14011896 0.05562234 0.14877827 0.14877827 0.15718035 0.15718035 0.15718035 0.18307763 0.18307763 0.18307763 0.07340908 0.18307763 0.17140765 0.17140765 0.039799213 0.039799213 0.03796071 0.03796071 0.03796071 0.011627197 0.03796071 0.03796071 0.03796071 0.011627197 0.011627197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.19382071 0.12419182 0.12419182 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03288509 0.03288509 0.03288509 0.03288509 0.03288509 0.06476639 0.06476639 0.057681426 0.057681426 0.057681426 0.057681426 0.09663734 0.103247255 0.09663734 0.08989808 0 0 0 0 0 0 0 0 0 0 0 0 0.0852119 0.10432862 0.07443574 0.08350985 0.09260021 0.018795282 0.018795282 0.08720428 0.17509471 0.07443574 0.07443574 0 0 0 0 0 0 0 0.008405477 0.08293517 0.08293517 0.16970167 0.14877827 0.068043604 0.05562234 0.042748258 0.14011896 0.14877827 0.14877827 0.068043604 0.14877827 0.15718035 0.15718035 0.15718035 0.18307763 0.18307763 0.18307763 0.056901634 0.039799213 0.1593771 0.1593771 0.02206868 0.02206868 0.011627197 0.011627197 0.011627197 0.011627197 0.03796071 0.03796071 0.011627197 0.011627197 0.011627197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.082387865 0.082387865 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.025456265 0.025456265 0 0 0.025456265 0.057681426 0.06476639 0.06476639 0.06476639 0.06476639 0.06476639 0.09663734 0.09663734 0.09663734 0.09663734 0 0 0.022210553 0 0 0 0 0 0 0 0 0 0 0.09177001 0.061184227 0.1667049 0.008202642 0.018795282 0.09951578 0.08720428 0.17509471 0.17509471 0.09951578 0.008202642 0.008202642 0 0.008405477 0.028546974 0.018651769 0.008405477 0 0 0.07053949 0.08293517 0.05562234 0.05562234 0.042748258 0.042748258 0.05562234 0.14877827 0.15718035 0.15718035 0.15718035 0.15718035 0.15718035 0.15718035 0.18307763 0.18307763 0.18307763 0.17140765 0.14696898 0.14696898 0.0036747258 0.02206868 0.02206868 0 0.011627197 0.011627197 0.011627197 0.011627197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03922969 0.03922969 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06476639 0.06476639 0.06476639 0.06476639 0.06476639 0.09663734 0.08989808 0.08989808 0.09663734 0.09663734 0 0 0.022210553 0 0 0 0 0 0 0 0 0 0 0.061184227 0.07443574 0.08720428 0.008202642 0.08720428 0.08720428 0.17509471 0.18323284 0.09951578 0.09951578 0.029015496 0.018651769 0.028546974 0.028546974 0.008405477 0 0 0 0 0.07053949 0.042748258 0.042748258 0.05562234 0.05562234 0.15718035 0.15718035 0.15718035 0.15718035 0.14877827 0.14877827 0.14877827 0.14877827 0.17140765 0.039799213 0.1593771 0.14696898 0.14696898 0.1593771 0.1593771 0.039799213 0.039799213 0.011627197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.025456265 0 0 0 0 0.06476639 0.06476639 0.06476639 0.06476639 0.09663734 0.08989808 0.09663734 0.09663734 0.09663734 0.08989808 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08720428 0.09951578 0.09951578 0.11036152 0.09951578 0.18323284 0.18323284 0.18323284 0.11036152 0.038882494 0.018651769 0.008405477 0.008405477 0.008405477 0 0 0 0 0.07053949 0.042748258 0.05562234 0.05562234 0.05562234 0.05562234 0.05562234 0.05562234 0.14011896 0.13119054 0.029396132 0.029396132 0.121980146 0 0 0.0036747258 0.053618055 0.06508613 0.07619836 0.07619836 0.039799213 0.039799213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03288509 0.03288509 0 0.0038673282 0.0038673282 0.06476639 0.06476639 0.06476639 0.06476639 0.09663734 0.09663734 0.09663734 0.09663734 0.09663734 0.09663734 0.1201617 0 0 0 0 0 0 0 0 0 0 0 0 0.061184227 0.09951578 0.11036152 0.120538875 0.11036152 0.18323284 0.18323284 0.08720428 0.09951578 0.09951578 0.07053949 0 0 0.008405477 0 0 0 0 0 0.029396132 0.029396132 0.029396132 0.029396132 0.015538797 0.015538797 0.015538797 0.11247446 0.11247446 0.0011473298 0.0011473298 0.11247446 0 0 0 0 0.07619836 0.06508613 0.06508613 0.02206868 0.02206868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06375098 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.040168077 0.040168077 0.040168077 0.047309607 0.054313615 0.061184227 0.020043284 0.07852773 0.071713805 0.071713805 0.06476639 0.071713805 0.103247255 0.09663734 0.09663734 0.09663734 0.09663734 0.09663734 0.103247255 0.1201617 0 0 0 0 0 0 0 0 0 0 0 0 0.061184227 0.11036152 0.11036152 0.09951578 0.17509471 0.1667049 0.1667049 0.061184227 0.061184227 0.044354036 0.057687774 0.07053949 0 0 0.008405477 0.008405477 0 0.030511007 0 0 0 0 0 0.0011473298 0.0011473298 0.11247446 0.015538797 0.029396132 0 0 0 0 0 0 0 0.053618055 0.053618055 0 0.0036747258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01748681 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016011268 0 0 0 0.054313615 0.061184227 0.061184227 0.054313615 0.054313615 0.07852773 0.071713805 0.071713805 0.071713805 0.071713805 0.071713805 0.103247255 0.103247255 0.103247255 0.103247255 0.103247255 0.103247255 0.10917905 0.1201617 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11036152 0.11036152 0.09951578 0.18323284 0.17509471 0.17509471 0.08720428 0.08720428 0.07053949 0.07053949 0.08293517 0.07053949 0.08293517 0.018651769 0.008405477 0 0 0 0 0 0 0 0 0.015538797 0.029396132 0 0 0 0 0 0 0 0 0 0.041776657 0.041776657 0 0.0036747258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01748681 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.023331687 0 0 0.047309607 0.047309607 0.047309607 0.03288509 0.025456265 0 0 0 0.071713805 0.071713805 0.071713805 0.07852773 0.10917905 0.10917905 0.10917905 0.10917905 0.10917905 0.10917905 0.10917905 0.1201617 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061184227 0.11036152 0.09951578 0.18323284 0.18323284 0.18323284 0.09951578 0.11036152 0.08293517 0.09489834 0.09489834 0.09489834 0.09489834 0.018651769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0036747258 0 0 0 0 0 0 0 0 0 0 0.15670481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
